dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	class
0.018226	0.15711	0.12434	0.15384	0.24956	0.27888	0.21445	0.1406	0.18975	0.16678	0.13564	0.11604	0.021061	0.0055796	0.010267	0.0040055	0.0023245	0.27888	0.16274	0.14378	-0.018964	0.04871	0.18758	0.24904	0.32738	0.41683	0.48253	0.64583	0.079363	0.25745	0.21438	0.24202	0.069505	0.069402	0.089238	0.13443	0.17912	0.1578	0.10426	0.086823	0.11905	0.098495	0.061642	0.0059815	0.001924	0.0021687	0.00053004	0.00045105	0.2601	0.31238	0.30363	0.29979	0.043565	-0.030138	-0.016001	-0.10948	-0.12946	-0.13991	-0.11667	-0.11126	-0.13915	-0.14125	-0.14123	-0.055714	0.074825	-0.10342	0.046426	-0.13317	0.16133	-0.037698	-0.053797	0.019232	-0.0018023	-0.051262	-0.052397	-0.048075	2.0917	696.5
0.0087528	0.12591	0.10347	0.11673	0.055909	0.25151	0.31445	0.3251	0.16481	0.037191	0.016736	0.093223	0.0052911	0.0082944	0.0075733	0.0025358	0.0017111	0.3251	0.16674	0.089988	-0.076754	0.029684	0.21216	0.34274	0.54342	0.80269	0.8864	0.42708	0.14326	0.4525	0.45659	0.48807	0.061346	0.014596	0.058185	0.027544	0.12543	0.15752	0.16146	0.082193	0.006973	0.0014489	0.020221	0.00093008	0.0030067	0.00076948	0.00047124	0.00084972	0.2208	0.25676	0.19373	0.22819	0.008585	-0.12938	0.12288	0.13727	0.12226	0.11696	0.12732	0.12224	0.13271	0.12792	-0.14066	-0.10979	0.051151	-0.13609	-0.14141	0.12739	0.5395	0.18825	0.39138	0.35156	0.23358	-0.0050613	0.13144	0.088216	1.6452	731.5
0.010219	0.10285	0.18126	0.10454	0.1455	0.1544	0.23621	0.27977	0.3144	0.31302	0.25591	0.12067	0.0082562	0.0096292	0.0065361	0.0020177	0.0026435	0.3144	0.2298	0.12446	-0.10535	0.038343	0.27784	0.40559	0.58411	0.80231	0.93033	0.33854	0.071087	0.73247	0.78192	0.50778	0.04174	0.050704	0.031694	0.019642	0.076052	0.11631	0.13738	0.15621	0.1592	0.13939	0.069333	0.0020122	0.0043715	0.0032684	0.00034752	0.0013272	0.25723	0.26996	0.22291	0.25604	0.14112	-0.12613	-0.13037	-0.0041731	0.12587	0.13794	0.14142	0.12676	0.099511	0.031687	-0.0386	0.12486	0.10888	0.069392	0.1365	0.11426	0.25116	-0.020213	0.18342	0.13036	0.031152	-0.04332	0.025947	-0.013384	1.9111	766.5
0.0063934	0.06807	0.086558	0.09177	0.04258	0.074227	0.088613	0.16125	0.26553	0.13718	0.077718	0.0039857	0.0082692	0.0063239	0.0035233	0.0017373	0.00095729	0.26553	0.10232	0.048542	-0.053775	0.023359	0.13656	0.24253	0.42004	0.65719	0.66197	0.33854	0.1363	0.33716	0.41621	0.4899	0.013983	0.037929	0.029934	0.011243	0.017646	0.035264	0.079211	0.13217	0.067458	0.038253	0.00094641	0.00085053	0.00094785	6.9511e-05	0.00051296	0.00020299	0.28232	0.27098	0.26065	0.27243	0.14135	-0.11618	0.13578	0.026097	-0.084882	-0.055091	0.14094	0.12456	0.13962	0.13842	0.1031	0.04237	-0.073306	0.0024831	-0.038862	-0.0747	0.32053	0.23045	0.33714	0.29356	0.039401	0.011461	0.054514	0.032232	1.6558	870.5
0.0076252	0.11316	0.1655	0.14943	0.064759	0.12659	0.12539	0.14282	0.23292	0.01209	0.013811	0.021705	0.0082949	0.0046505	0.0053433	0.0032634	0.0011088	0.23292	0.072194	0.027661	-0.044533	0.020921	0.098502	0.18271	0.32934	0.52691	0.50216	0.53125	0.071289	0.26314	0.28994	0.28807	0.040564	0.061733	0.05511	0.021339	0.048934	0.047643	0.068445	0.10974	0.0047213	0.0035836	0.0082645	0.0017072	0.0016349	0.00096302	0.00090268	0.00011559	0.25802	0.23206	0.21634	0.23682	0.14007	0.019072	-0.046475	-0.13572	-0.13013	-0.08735	0.13283	0.11227	0.13508	-0.03408	-0.023449	-0.062502	0.082094	0.024018	0.051857	0.11418	0.32641	0.26103	0.4102	0.33096	0.057291	0.034782	0.12034	0.06722	1.5363	801
0.016056	0.096988	0.086232	0.18344	0.24732	0.21094	0.16313	0.17333	0.16658	0.1877	0.19511	0.16561	0.017443	0.011237	0.014541	0.0029971	0.0031114	0.24732	0.17441	0.13927	-0.035144	0.04677	0.20267	0.27345	0.36511	0.47111	0.5472	0.375	0.16682	0.32085	0.28082	0.5178	0.031865	0.032355	0.11071	0.13435	0.1224	0.1183	0.090629	0.10171	0.12657	0.11017	0.08136	0.0044786	0.0058924	0.0031807	0.0010254	0.00073594	0.24715	0.29032	0.28717	0.28156	0.13181	0.080012	-0.13581	-0.12626	-0.141	-0.14024	-0.092312	-0.13568	-0.13456	0.0030842	0.14085	-0.077389	0.067243	0.008679	0.1041	-0.058407	0.17475	-0.097675	-0.054259	-0.00028604	0.019721	-0.042713	-0.046593	-0.041221	1.906	627
0.0094789	0.19097	0.16465	0.11979	0.085551	0.20182	0.26555	0.21528	0.094402	0.11556	0.099896	0.16219	0.0067751	0.015197	0.017972	0.0037247	0.0019612	0.26555	0.18352	0.093682	-0.089834	0.032274	0.22964	0.3589	0.55153	0.79644	0.89888	0.22396	0.18316	0.56133	0.66362	0.68495	0.034221	0.077058	0.061795	0.042032	0.10503	0.1344	0.10736	0.046365	0.05676	0.049142	0.080299	0.0034187	0.0015437	0.0031214	0.00096936	0.0004105	0.2199	0.2185	0.207	0.21882	-0.021754	0.038783	0.084093	0.14075	0.074925	0.10499	0.12229	0.14116	0.14111	0.13915	0.13114	0.10847	-0.015508	0.068812	-0.051061	-0.13369	0.34946	0.090643	0.36489	0.2544	0.064859	-0.026731	0.099594	0.026354	1.8108	836
0.016595	0.15918	0.24785	0.22628	0.22087	0.22809	0.24546	0.24368	0.14103	0.2112	0.16489	0.095474	0.013882	0.013192	0.015836	0.0067733	0.0030874	0.24785	0.16142	0.027246	-0.13417	0.050283	0.18487	0.24237	0.31475	0.39654	0.45747	0.64583	0.15373	0.2352	0.28263	0.3344	0.090798	0.10843	0.12458	0.09821	0.11317	0.12566	0.094218	0.085706	0.11034	0.07542	0.036159	0.00295	0.0029146	0.0029869	0.0017571	0.00048733	0.28685	0.28836	0.19788	0.26832	-0.14013	-0.01656	-0.12387	-0.12952	-0.12665	-0.12869	-0.080094	-0.046461	0.070974	-0.0029541	-0.0025015	-0.072095	-0.10834	0.11124	-0.090727	-0.067357	0.0015936	-0.016698	0.088207	0.043145	-0.038722	-0.042218	-0.0075032	-0.033772	1.9688	570
0.018085	0.27874	0.34813	0.31909	0.21403	0.27385	0.30279	0.24491	0.2505	0.3138	0.14925	0.17938	0.013603	0.014416	0.01352	0.0070271	0.0019936	0.34813	0.10606	0.010076	-0.095988	0.056185	0.11882	0.14906	0.18548	0.22507	0.25516	0.5625	0.051041	0.23111	0.41163	0.50262	0.11972	0.12222	0.09383	0.041155	0.093509	0.12425	0.088816	0.13219	0.087908	0.045747	0.092506	0.0037143	0.003413	0.0033595	0.0014696	0.0010006	0.24468	0.20872	0.15439	0.21457	-0.0024764	0.10389	0.12016	0.12592	-0.040996	-0.11489	-0.12043	-0.014984	-0.13989	0.019733	-0.094564	0.0057191	0.08334	0.098401	-0.056221	0.069996	0.052095	0.055254	0.18419	0.11732	-0.022821	-0.0277	0.0088054	-0.011571	1.9292	662
0.0064789	0.074991	0.05462	0.093576	0.12906	0.0753	0.061825	0.24732	0.20165	0.056741	0.015923	0.025947	0.0059668	0.0084755	0.0072389	0.0034406	0.0019757	0.24732	0.075744	0.041527	-0.034217	0.024446	0.10018	0.17475	0.29766	0.46109	0.47411	0.3125	0.11664	0.29789	0.30554	0.33617	0.025297	0.013696	0.015828	0.017292	0.0097312	0.022572	0.12244	0.10479	0.028184	0.0075045	0.0094837	0.0014891	0.00038665	0.00068019	0.00068764	0.0009854	0.26267	0.26104	0.25527	0.2601	0.10623	0.0862	-0.12349	-0.11683	-0.13636	-0.0019471	0.13124	0.076383	0.12712	0.059801	-0.13939	0.10502	-0.09013	-0.017285	0.029799	0.12211	0.29341	0.17559	0.25335	0.23988	0.041906	-0.0088281	0.023724	0.01714	1.7125	748.5
0.011636	0.1856	0.14216	0.12176	0.22145	0.1704	0.14898	0.21344	0.21453	0.19616	0.14037	0.19184	0.013079	0.0099998	0.010364	0.0038994	0.0022814	0.22145	0.086196	0.030216	-0.05598	0.04454	0.10114	0.13913	0.18927	0.24811	0.28887	0.44271	0.15122	0.45237	0.38891	0.73073	0.091302	0.018445	0.017325	0.048763	0.019331	0.02564	0.1049	0.10605	0.043839	0.030978	0.078719	0.0047379	0.0031298	0.0022699	0.00093007	0.00088666	0.22268	0.23245	0.24584	0.23449	0.13372	-0.06046	-0.016682	0.10502	0.078806	-0.12278	0.14035	0.13298	-0.13224	-0.13398	0.0010952	-0.04515	0.1318	0.14127	0.020904	0.13281	0.053759	0.017691	0.20098	0.095551	-0.031643	-0.046407	0.018171	-0.020088	1.9719	557
0.0083671	0.088905	0.10724	0.17867	0.058947	0.096498	0.073717	0.079332	0.17299	0.062302	0.018943	0.038738	0.0086995	0.0086434	0.0099637	0.0030368	0.0022994	0.17867	0.079326	0.047132	-0.032194	0.023073	0.10614	0.18941	0.32952	0.51694	0.51767	0.36458	0.099165	0.28307	0.30276	0.4105	0.041465	0.060074	0.10554	0.03019	0.049449	0.036044	0.039378	0.072628	0.0093759	0.0042548	0.012819	0.00031536	0.0058896	0.00062893	0.0015178	0.00069615	0.22174	0.26145	0.26445	0.25061	-0.083705	-0.13629	-0.13294	0.091802	0.091219	0.14103	0.12798	-0.12506	0.042518	0.1414	-0.099181	0.13031	-0.14048	-0.030049	0.11965	-0.10206	0.30848	0.22109	0.29828	0.27652	0.070486	0.014834	0.045457	0.041612	1.6357	662
0.0083098	0.10191	0.12468	0.094391	0.1902	0.088085	0.20961	0.24045	0.23229	0.16809	0.042255	0.066837	0.011695	0.010243	0.011008	0.003238	0.0029537	0.24045	0.16621	0.075044	-0.09117	0.032977	0.20709	0.32092	0.4892	0.70219	0.79625	0.30208	0.046446	0.55432	0.70229	0.45334	0.054141	0.033115	0.040367	0.044908	0.050644	0.10397	0.12038	0.11415	0.082612	0.02516	0.010027	0.0024964	0.00094054	0.0039358	0.0010628	0.00063694	0.26589	0.31002	0.2647	0.28368	0.054537	0.075005	0.12401	0.012109	-0.014259	0.12885	0.11765	0.14052	0.14033	-0.04929	0.10887	0.076753	-0.027002	-0.014135	0.13956	0.089801	0.13376	0.073143	0.1954	0.13393	-0.023116	-0.035127	0.0024209	-0.021448	1.8609	522.5
0.0070586	0.12117	0.13051	0.1534	0.09848	0.1097	0.084358	0.19714	0.16008	0.18593	0.036981	0.013258	0.010056	0.0095795	0.0068828	0.0044781	0.0016673	0.19714	0.13646	0.064245	-0.072214	0.02758	0.1762	0.29304	0.47747	0.71871	0.77506	0.40625	0.15998	0.55779	0.41714	0.40861	0.04078	0.056245	0.075536	0.051654	0.034724	0.041003	0.096803	0.078923	0.091518	0.012072	0.0020682	0.0050624	0.0033184	0.0017749	0.0018151	0.00041669	0.24689	0.2764	0.25854	0.26257	0.0040547	0.06952	0.13787	-0.096086	-0.016325	-0.0047904	0.14142	0.13632	0.13843	0.14139	-0.12904	-0.075331	0.035331	0.14111	0.077318	0.14142	0.21582	0.10523	0.26359	0.19044	0.0076823	-0.034059	0.024626	-0.0066388	1.8402	487.5
0.017789	0.17374	0.202	0.31735	0.34259	0.31934	0.30519	0.23942	0.31794	0.24692	0.17421	0.038515	0.010181	0.019225	0.01765	0.0055659	0.0019866	0.34259	0.14221	0.024409	-0.1178	0.047393	0.16481	0.2212	0.29386	0.37752	0.43808	0.74479	0.12048	0.34219	0.46225	0.59791	0.082796	0.088715	0.12186	0.12851	0.12991	0.14441	0.12887	0.16846	0.094833	0.060005	0.0091944	0.0049997	0.0065246	0.0003267	0.0010514	0.00040912	0.28982	0.25438	0.17932	0.25363	0.087225	0.014604	0.13907	-0.040389	-0.068464	-0.13591	-0.083176	0.057088	-0.13959	-0.011748	0.07593	0.14136	0.066691	-0.027881	-0.14114	0.1227	0.02158	-0.018295	0.080489	0.061342	-0.052244	-0.058642	-0.043765	-0.04541	1.9386	661.5
0.015559	0.1327	0.30174	0.21619	0.26087	0.2843	0.3166	0.24799	0.21581	0.15881	0.12015	0.15093	0.016691	0.0093319	0.011196	0.0018634	0.0014345	0.3166	0.2643	0.15958	-0.10472	0.049354	0.30384	0.4013	0.52488	0.66538	0.76924	0.32292	0.23098	0.82075	0.87598	0.91136	0.057055	0.14539	0.13948	0.13321	0.15271	0.16811	0.13351	0.10698	0.078076	0.059002	0.083748	0.0074592	0.00090449	0.0013618	0.00092795	0.0005276	0.1934	0.27026	0.2701	0.25569	0.14136	0.031558	-0.12056	0.095016	0.044316	0.055019	0.042246	0.12963	0.13991	0.1414	0.0034327	0.0074832	0.099446	-0.11652	0.097809	0.081017	0.36017	0.0135	0.18766	0.16456	0.11937	-0.045744	-0.0026065	-0.011821	1.9292	627
0.01988	0.16976	0.22381	0.16873	0.1843	0.35965	0.48846	0.48295	0.41873	0.35079	0.24127	0.052916	0.021954	0.0092783	0.0094611	0.0036761	0.0016649	0.48846	0.34848	0.23557	-0.1129	0.061944	0.38284	0.46204	0.55363	0.64947	0.72044	0.21354	0.23562	0.64239	0.80256	0.95797	0.058371	0.082492	0.057942	0.097382	0.19613	0.27272	0.27201	0.23726	0.17709	0.11895	0.020889	0.0099521	0.00039328	0.0031038	0.00028197	0.00055055	0.10434	0.33571	0.21844	0.25757	-0.12902	-0.014806	-0.12557	-0.051169	0.030973	0.011706	0.0050031	0.00048975	0.0074731	0.0011015	0.11196	0.13911	0.005103	-0.025373	-0.1003	-0.072087	0.0093826	0.095353	0.01674	0.21141	-0.045283	-0.038012	-0.046277	0.01551	1.8991	1846
0.010175	0.089458	0.1551	0.19504	0.18673	0.14183	0.17338	0.15692	0.18119	0.14556	0.064527	0.10892	0.0080235	0.017537	0.0096813	0.002847	0.0015671	0.19504	0.060514	0.0091025	-0.051412	0.030305	0.07668	0.12286	0.19331	0.28397	0.31544	0.63542	0.10758	0.28576	0.40397	0.52411	0.060047	0.061444	0.064247	0.027514	0.061864	0.069542	0.074245	0.098101	0.041108	0.019557	0.017827	0.00076551	0.0010569	0.0032464	0.0010109	3.1778e-05	0.26829	0.23964	0.24016	0.25145	-0.1267	-0.030911	-0.014054	0.0047833	0.02676	-0.085879	-0.10006	0.037206	-0.08734	0.03915	0.12795	0.093181	0.13948	0.058917	0.049	0.066722	0.1495	0.12359	0.28394	0.18465	-0.0099221	-0.023991	0.048683	0.0013601	1.9505	461.5
0.008343	0.12425	0.12785	0.12965	0.21665	0.12888	0.13659	0.1462	0.2344	0.072305	0.049731	0.015039	0.0074546	0.0093866	0.0081766	0.0031198	0.0019327	0.2344	0.056516	0.016103	-0.040413	0.025103	0.074356	0.12835	0.21651	0.33335	0.34669	0.69271	0.077291	0.2009	0.28496	0.37038	0.0475	0.022936	0.054812	0.09578	0.043673	0.049906	0.047655	0.058368	0.028249	0.011356	0.0081815	0.0014018	0.0034962	0.0041098	0.0010091	0.00036771	0.22513	0.23926	0.2382	0.23496	0.10369	-0.025592	0.022884	0.13894	-0.13978	-0.032245	0.016745	0.023159	-0.050526	0.020567	-0.0013325	0.017884	-0.0037822	-0.13749	0.021565	-0.12605	0.22251	0.24825	0.38823	0.28605	0.019825	0.020538	0.108	0.046946	1.7338	540
0.0087004	0.087712	0.10135	0.11675	0.070199	0.14203	0.083434	0.14951	0.25487	0.26622	0.07805	0.18392	0.0092388	0.0095842	0.021281	0.026752	0.028922	0.26622	0.15208	0.076775	-0.075306	0.030135	0.19292	0.30981	0.48846	0.71863	0.79703	0.29167	0.18332	0.50475	0.59781	0.6612	0.032973	0.056305	0.056395	0.013139	0.038855	0.042318	0.074038	0.12803	0.13195	0.03851	0.095202	0.0037367	0.0031237	0.010895	0.013145	0.014215	0.26585	0.25845	0.23026	0.25394	-0.12129	0.085778	0.12169	-0.041277	0.13916	0.10258	0.13083	0.11369	0.1298	0.1354	0.080482	0.13564	0.10236	0.092236	0.14062	0.14025	0.2773	0.15079	0.27228	0.23143	0.03098	-0.0083236	0.044007	0.017712	1.8296	592
0.0067413	0.061289	0.09166	0.074484	0.10775	0.087239	0.093551	0.23617	0.17662	0.051175	0.10008	0.12653	0.01697	0.0093603	0.016799	0.0047613	0.0017375	0.23617	0.085991	0.04131	-0.044681	0.028347	0.11042	0.18167	0.29301	0.438	0.47678	0.46875	0.11426	0.35869	0.34013	0.45378	0.014418	0.030241	0.010448	0.03098	0.016756	0.021791	0.1166	0.089153	0.012032	0.049144	0.016807	0.0015245	0.00086033	0.0020692	0.0012582	0.00036064	0.29352	0.29465	0.28691	0.29221	0.13703	0.1332	-0.11591	-0.044838	-0.13591	0.1294	0.13463	0.10807	-0.12016	0.14139	0.060635	0.14141	-0.082959	0.13829	0.079553	0.14074	0.14485	0.094207	0.14989	0.12907	-0.021909	-0.030999	-0.019004	-0.024786	2.0117	557
0.0089602	0.07305	0.098716	0.16112	0.23977	0.23202	0.11065	0.12695	0.18769	0.15177	0.074455	0.12229	0.026392	0.014036	0.026099	0.038167	0.04065	0.23977	0.070221	0.044232	-0.025989	0.0386	0.084785	0.12344	0.17732	0.24307	0.28201	0.56771	0.15375	0.27844	0.33958	0.50357	0.034521	0.036932	0.060709	0.044639	0.044843	0.0029294	0.065649	0.092818	0.014659	0.012069	0.012186	0.0036433	0.00094386	0.0015924	0.0027895	0.0033914	0.25063	0.28781	0.26625	0.26916	0.1243	-0.02985	-0.079663	-0.081795	0.13565	0.033793	0.081494	0.13256	0.065906	-0.12491	-0.12123	-0.092108	0.06749	0.12991	0.1096	0.094202	0.25434	0.18166	0.17068	0.20134	0.035655	0.00086636	-0.0040159	0.0092917	1.8552	487.5
0.0084857	0.061279	0.11312	0.11348	0.16532	0.061197	0.093779	0.24412	0.20464	0.18352	0.13268	0.21094	0.0098295	0.0089713	0.010644	0.0047638	0.0013415	0.24412	0.13615	0.070161	-0.06599	0.034246	0.16836	0.25703	0.38629	0.54857	0.62662	0.32812	0.078492	0.54675	0.62424	0.64536	0.0039171	0.027254	0.023052	0.042787	0.0012952	0.04742	0.11015	0.095032	0.091843	0.060789	0.10219	0.0007875	0.0044065	0.00071062	0.00050203	0.00040739	0.25533	0.26943	0.26521	0.26501	0.090139	0.13906	0.011891	0.09697	-0.099983	0.054126	0.14116	0.14125	0.11811	0.11886	0.13215	-0.14122	0.14106	0.037067	0.14089	0.099048	0.30181	0.13214	0.26776	0.22838	0.050679	-0.012205	0.030419	0.016163	1.9319	522.5
0.013096	0.090804	0.20762	0.20333	0.14259	0.23008	0.17936	0.11298	0.15998	0.16409	0.10304	0.18631	0.0064408	0.010541	0.011078	0.0050263	0.0018611	0.23008	0.10824	0.090156	-0.018088	0.037301	0.13159	0.1942	0.28262	0.39142	0.45265	0.625	0.19625	0.27864	0.29134	0.25756	0.03477	0.059252	0.097197	0.08503	0.11149	0.083201	0.050573	0.073896	0.060754	0.044058	0.1018	0.0038669	0.00077908	0.0021493	0.00023116	0.00028717	0.26564	0.30039	0.29355	0.28998	-0.044873	0.082306	-0.12434	-0.12838	-0.14014	-0.13522	-0.043375	-0.10199	-0.096963	-0.020285	0.11681	-0.13038	0.061476	0.082807	-0.067031	0.026343	0.15913	0.001211	0.013187	0.053892	0.0030288	-0.046444	-0.0439	-0.036995	1.9401	627
0.0082273	0.076708	0.11531	0.082746	0.13245	0.14731	0.19498	0.15983	0.18822	0.10894	0.12657	0.1266	0.0057356	0.012071	0.010775	0.0023002	0.0014182	0.19498	0.12694	0.043683	-0.083258	0.030864	0.16027	0.25494	0.39838	0.58236	0.65011	0.55729	0.17584	0.4014	0.31407	0.35311	0.018562	0.035335	0.0048553	0.064212	0.074762	0.097607	0.081306	0.098487	0.058795	0.038454	0.033982	0.00069874	0.0020791	0.0028271	0.00092091	0.00070449	0.2682	0.27761	0.25246	0.26844	0.020231	0.14071	-0.1413	-0.051052	-0.08344	0.11777	0.099289	0.069347	0.040077	-0.13938	-0.10407	-0.12417	-0.11168	0.0099031	0.12655	-0.040375	0.13932	0.048708	0.19336	0.12359	-0.0086992	-0.034571	0.0066872	-0.017384	1.9596	627
0.011232	0.21556	0.098406	0.024012	0.025217	0.50517	0.26732	0.70589	0.059137	0.019358	0.022561	0.029599	0.020233	0.027957	0.028549	0.011609	0.0073591	0.70589	0.22351	0.11207	-0.11144	0.038279	0.27032	0.39487	0.56903	0.78198	0.90662	0.43229	0.053366	0.27716	0.31763	0.34072	0.047395	0.048345	0.0052762	0.011293	0.24845	0.13139	0.347	0.029067	0.0060134	0.0039553	0.0036901	0.012185	0.012738	0.0067936	0.0046906	0.0027091	0.12252	0.27502	0.11226	0.19213	0.12864	0.14081	0.13149	0.0054712	0.13944	0.1402	0.14003	0.1402	0.11858	-0.14089	0.14133	0.031756	0.079113	-0.11047	-0.050283	0.1354	0.36876	0.32667	0.26052	0.49429	0.10897	0.052998	0.025862	0.2232	1.3619	1010
0.0050344	0.067108	0.090133	0.081127	0.082985	0.031197	0.17338	0.1679	0.10202	0.030288	0.031395	0.027401	0.021044	0.012476	0.020181	0.036768	0.039794	0.17338	0.072272	0.036437	-0.035834	0.018399	0.10117	0.1974	0.37256	0.6094	0.53994	0.65104	0.068357	0.26859	0.31634	0.30897	0.012201	0.037137	0.031307	0.015733	0.0079986	0.086907	0.082566	0.050249	0.015015	0.013577	0.012725	0.00069938	0.0022531	0.006368	0.0030453	0.0030285	0.23856	0.23083	0.22364	0.23154	-0.028203	0.13715	-0.11323	-0.0035426	0.07883	0.11617	0.1396	0.13759	0.12957	-0.1397	-0.042908	-0.013277	-0.14018	-0.053385	0.088239	0.13934	0.47643	0.41808	0.5154	0.46706	0.15953	0.13735	0.19463	0.16064	1.3438	487.5
0.013881	0.2263	0.10279	0.1305	0.19096	0.21226	0.16973	0.21163	0.21458	0.14825	0.23426	0.2561	0.022992	0.013128	0.012915	0.015675	0.016515	0.2561	0.093822	0.024937	-0.068885	0.038326	0.11344	0.16563	0.23857	0.32774	0.38002	0.81771	0.13525	0.31402	0.50057	0.67974	0.14884	0.03781	0.031034	0.083941	0.073172	0.066667	0.071146	0.093323	0.085156	0.089378	0.061537	0.0011326	0.0048018	0.0017835	0.0014795	0.00097265	0.2782	0.2877	0.2858	0.28538	-0.10466	-0.022801	-0.091416	0.051375	-0.13918	-0.024417	-0.020896	-0.073527	-0.092961	-0.089261	0.062003	-0.10614	-0.098598	-0.01366	-0.13934	-0.14092	-0.050193	-0.015455	0.12122	0.01892	-0.046745	-0.045775	-0.022817	-0.042312	2.0593	661.5
0.011643	0.072569	0.15772	0.18288	0.070338	0.12422	0.11283	0.25515	0.29212	0.1476	0.028206	0.04263	0.0064574	0.0052652	0.0079066	0.0028323	0.00089399	0.29212	0.15922	0.10244	-0.056774	0.034041	0.19712	0.30165	0.45438	0.64638	0.73754	0.40625	0.14844	0.4169	0.47196	0.50383	0.016515	0.094524	0.10329	0.038677	0.068238	0.078025	0.13693	0.1482	0.07251	0.016188	0.021074	0.00056255	0.0025951	0.0020635	0.00093784	0.00034388	0.23832	0.28218	0.29138	0.27482	0.021477	-0.00251	-0.10649	0.023972	0.024779	-0.11533	0.045141	0.10234	0.14084	-0.040174	0.13299	-0.13461	0.13669	-0.011013	-0.11255	-0.050795	0.36641	0.14044	0.24384	0.23909	0.089067	-0.022382	0.0076277	0.01067	1.7811	662
0.019566	0.24117	0.39151	0.10202	0.20366	0.46151	0.54023	0.35178	0.26812	0.32809	0.14645	0.22575	0.028216	0.019728	0.022362	0.0082571	0.0074854	0.54023	0.29507	0.20851	-0.086556	0.057696	0.32879	0.40816	0.5027	0.60446	0.68163	0.57812	0.040015	0.15992	0.15224	0.23056	0.045929	0.10632	0.053595	0.081517	0.23648	0.30444	0.19359	0.13942	0.12522	0.083416	0.1216	0.0040404	0.0033374	0.00059541	0.0019871	0.0013016	0.12909	0.28171	0.21331	0.2334	0.077728	0.042714	-0.041817	-0.14085	-0.074901	-0.02852	0.023317	0.075751	-0.10624	-0.065627	0.041796	-0.14037	-0.055584	-0.019638	0.13435	0.016581	0.10622	0.062198	-0.00083281	0.13912	-0.024954	-0.028329	-0.043536	-0.0049762	1.8402	731.5
0.016659	0.20629	0.35914	0.076277	0.3007	0.31588	0.38319	0.25636	0.22386	0.25063	0.10548	0.18487	0.026208	0.020662	0.024022	0.0098779	0.0052389	0.38319	0.27322	0.14846	-0.12475	0.068126	0.29451	0.34225	0.39524	0.44832	0.48433	0.38021	0.069602	0.15645	0.15224	0.3641	0.091706	0.14951	0.010642	0.065372	0.15523	0.18457	0.1243	0.10119	0.1082	0.0525	0.067755	0.013607	0.0065191	0.0018293	0.0026784	0.0017904	0.16641	0.27624	0.20397	0.22968	0.1068	-0.14139	-0.13542	0.028103	0.14049	0.12948	0.14099	0.14142	0.091409	0.12462	0.085785	0.077277	0.062641	-0.13645	0.11633	0.10758	0.0081199	0.012969	0.13465	0.10806	-0.043619	-0.038764	0.0065449	-0.012566	1.8483	241.5
0.01579	0.20183	0.28951	0.091563	0.29501	0.33091	0.40697	0.26114	0.21387	0.24928	0.11223	0.19621	0.027658	0.019027	0.02226	0.010149	0.005646	0.40697	0.24525	0.1021	-0.14315	0.058231	0.27277	0.33738	0.41405	0.49628	0.55854	0.35417	0.13703	0.18693	0.19998	0.23056	0.028056	0.18141	0.034161	0.14586	0.1029	0.13178	0.083386	0.090714	0.12365	0.056979	0.099112	0.0052843	0.0072163	0.004446	0.00085805	0.001394	0.18871	0.27567	0.20019	0.23267	-0.11287	-0.060238	-0.13357	0.13285	-0.077077	-0.067244	0.044149	0.08294	0.12877	-0.029087	-0.036314	0.12261	-0.099839	0.023327	-0.041515	0.11825	-0.00083281	0.053734	0.27022	0.13623	-0.043536	-0.019452	0.070751	0.0044278	1.8611	293.5
0.018266	0.2003	0.26778	0.2543	0.078126	0.083398	0.2843	0.33703	0.36252	0.37165	0.42788	0.36421	0.35968	0.049863	0.026965	0.041248	0.047383	0.42788	0.38919	0.23245	-0.15674	0.059213	0.43143	0.53009	0.64635	0.77025	0.86368	0.22396	0.36564	1.2142	1.336	1.3991	0.14648	0.088449	0.11289	0.038657	0.040201	0.14837	0.17646	0.18983	0.20216	0.22761	0.17892	0.17663	0.024247	0.013527	0.020325	0.02332	0.15835	0.27152	0.25772	0.25321	-0.13528	0.1375	0.13328	0.13187	0.058556	0.072024	0.068778	0.068627	0.033169	0.053343	0.14091	0.14136	0.127	0.11528	0.13702	0.13853	0.2289	0.013754	0.16597	0.15191	0.040992	-0.040267	0.0091264	-0.0089443	1.839	662
